digest,txId,sender,recipient,timestamp,gasPrice,accountNonce,value,commitTime,Broadcast,Monoxide_d1,Monoxide_d2,LBF_d1,LBF_d2,Proposed_d1,Proposed_d2
32608794fabb5bf9b0ede6841012bc2df058870fedb0e6e3081643f4579a47ce,1967,0x31191beeb5a3d7f5ebc5b193e98bd15ce10eb249,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114148,11.0,11,4.62402871e+18,1627488151505,4,8,9,1,8,14,15
db3959085d3b2531db0724ddb96b0e65077cd8bd0805049ff53a39875ad9feb8,1968,0x2de9681e4016c20a05e9d6faf769c9e263b7cdb3,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114148,11.0,11,1.83782809e+18,1627488151510,4,3,8,1,9,14,15
7f44bb8e1d272b4eca88f2dcd3e8aabfadeb8ed5af862e0069c0c13c77d670b7,1969,0x9729efc5198d5ed4d98fa76745093d41d89fb143,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114148,11.0,11,2.02165816e+18,1627488151516,4,3,8,1,9,5,15
9fcbf1cf3048f2d8cc06953aa29062bd15908a59b14b1fdebddd2d42c331fab4,1970,0x5bbc8885cd987500beba7842e7dd88c4b1dfbedc,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114148,11.0,11,7.1363429e+17,1627488151521,4,8,12,1,9,13,15
8c540f84bbac644dd06035022ecbeff2c689a250c5e073758f348585abe509d2,1971,0x6e960b25b5b29111d7d9294b89bb216b8ce9d482,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114148,11.0,11,1.188188526e+19,1627488151527,4,2,8,1,11,13,15
6c78d2d88b5bf2ec299b4db2b89fdce7bcdde8357cdc03e261366a12040a91d2,1972,0xaa37b1200b856ce897a85b9c2b11a8213095bf2a,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114148,11.0,11,1.739987739e+19,1627488151532,4,8,10,1,8,5,15
5e76e4448ed9b64c6a898fcb97a8ef34a54b2cb70bed2162bf60fb530134d734,1973,0x5bebc02e4cdf3e92b5a2947cfd1430c4ebba4039,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114148,11.0,11,4.74144672e+18,1627488151537,4,8,9,1,8,9,15
8dde6f4ef181e4a6ed65ff4bd4c5a0a4257aadbd0663104343d394a0d10e7e85,1974,0x2753eb7f173c1e8b9f5315395ef4608f92b637ab,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114148,11.0,11,6.90039333e+18,1627488151543,4,8,11,1,8,6,15
6973a2eb7df08b98606e3c3a1c07e3c891394d2757c3c7b435a01ca4bce8af14,1975,0x3a4cc071e426cffba54c267391e401e820a5e472,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114149,11.0,11,7.46698638e+18,1627488151548,4,2,8,1,8,8,15
e4cdd6de265dfac5efc43d9b3c2f688c41bdde55fdd5fab1bff259d6d508a731,1976,0x563e085b6739fd86ac81775dd9867bac0c489b6a,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114149,11.0,11,2.72715682e+18,1627488151554,4,8,10,1,7,11,15
530c80ecba1aea9ba4e827dc60785ff88effeb7df23d5cd4157fa390c6494ba0,1977,0x82f600f520d879ecc6101c4e8cdd6522fdd24778,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114149,11.0,11,1.126558945e+19,1627488151559,4,8,8,1,7,13,15
0e0a34bdac3a229cd43aaecd394443aa887030f44f3811c9af735bd018dfc121,1978,0xa61a4a69dcb2d8c74bdecd17ad5821adc21e95ec,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114149,11.0,11,3.57399017e+18,1627488151564,4,8,12,1,8,5,15
8701807a0da9554fe4cb797791752e4b1d7e4d3aa24e4d35fde456bd8891d697,1979,0xefaa23397c85df68ff1708b489856b006b30eed2,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114149,11.0,11,2.07803623e+18,1627488151586,4,2,8,1,8,8,15
210df312945c434d0e554d10e70ae3a8da936cef17494ea05deae03bd91ba92e,1980,0xb3b47394d7587701d329381b9a53d9cbad4ba750,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114149,11.0,11,2.60075522e+18,1627488151592,4,0,8,1,10,5,15
d7f453405637a4577244b62616b3cf01c46a01efec0bd06e7032758596a33fa6,1981,0x770e2de60a56861f14ff290b17748ce8f576aa8f,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114149,11.0,11,1.08476678e+19,1627488151596,4,8,15,1,8,14,15
b687bea03dfba2413f1b44a0a2f620d5b5f508a92b188ff28899f3eaa5556c78,1982,0x295f7067f6e4182a32a4eff344af3daadfde10e5,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114150,11.0,11,7.8117194e+18,1627488151601,4,5,8,1,6,8,15
a718f8ec07d2b4f8304229cf9dbcd54f3ccdd52373483b17052e2689c0236551,1983,0xa712eae1d49fe1105a44837505202bc4e6fe8276,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114150,11.0,11,2.6123034e+17,1627488151605,4,6,8,1,9,5,15
057355bd52d47b10ab41016c8e00a87a7e062c77810a59ee0c8d46c78eb56f06,1984,0x2088a335baee61e262233daa4acc64eb6c982049,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114150,11.0,11,4.78436415e+18,1627488151610,4,8,9,1,9,5,15
5278cdbe5d3901e99155ecab9a095f718e756ef1d261231dd2dc47abcd67b310,1985,0x3dfaf9b00a9b8d9412f4a4cf734349004e699def,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114150,11.0,11,5.0224275e+17,1627488151614,4,8,15,1,9,4,15
0202400fe3a983e9d07428da23694bd18774ca22ee48162e2220a1305c2c8c83,1986,0x66c8c4127d9ab859531c8ee3f8f2025afba1baa8,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114150,11.0,11,1.10570728e+19,1627488151619,4,8,8,1,8,11,15
0ae4c9f00eed038e6edadf9aebec579eb928a452e793678367e63bc76cc80bc3,1987,0xad74c8133300eb63de8d69a384b1e8ccfe28ded7,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114150,11.0,11,9.5659948e+17,1627488151623,4,7,8,1,8,5,15
4a369f595026a2f03c8e518c7aff2c9a0b815a71dd4f91ba30e3d14273979e67,1988,0x383ad663afd1716301fc92d469d9985b97cfbcb0,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114151,11.0,11,6.16637345e+18,1627488151628,4,0,8,1,8,9,15
a7db0a678f55280db57c239783de67fde02fef043ae121c0e9ce414b689c3383,1989,0xf97e4688e66cd658f9666d93fd97f779b80218a0,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114151,11.0,11,1.29813013e+18,1627488151632,4,0,8,1,8,12,15
5e78a1f02652d94eb862b69e51bb77923827874756b89c71fe59930fa019c07c,1990,0x51033f1a1a59cb6a1bf6ca2087a53bd202ac1c83,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114151,11.0,11,1.72156475e+18,1627488151637,4,3,8,1,9,5,15
744a8b0c98143761a05e58d2995d4b88ae6e0c5e921906dba3e5e84be5579a77,1991,0x6111e933e5e6297dfd0aad9aab64017c69062a08,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114151,11.0,11,3.53099902e+18,1627488151642,4,8,8,1,6,7,15
32de71e9d2a11dd5b664c59a26e938f3c598e9a6c35638b43a389371ca6d7d55,1992,0x285b048cc4cb946abcf3ef11ade982c36946af18,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114151,11.0,11,8.74983686e+18,1627488151646,4,8,8,1,5,8,15
72430e01c3d959288ff4cff282f88ce63aeb1a43b0ed64f2677163d38ed029f1,1993,0x867a5221564160c128f2b0ec6b22216c380ddc76,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114151,11.0,11,6.27904436e+18,1627488151652,4,6,8,1,9,14,15
09036795d127ef36a947398f9a1bfe2b40bb0b93990ae5f5f65971925e300c21,1994,0xd5bf64b3b17fb895536953efe17578a8b7b16880,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114151,11.0,11,3.099014593e+19,1627488151658,4,0,8,1,8,13,15
30527c3bcbd34fc2c6fa6bf6f7b42be36a3282b9285d0b2324a41e7e7db6f206,1995,0x608f4b86321a68453f9adf6f06f7fc3e621739ad,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114152,11.0,11,5.01143686e+18,1627488151663,4,8,13,1,5,3,3
b6609205a781e4ce6d62d2d82a3b08a93595d68fb5ab4f07a7a34f82b4dc17a3,1996,0x0156b1df46a295901bdca64d7809fd623ae50129,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114152,11.0,11,5.3987695e+17,1627488151669,4,8,9,1,10,10,15
d4e9b5103460b35683abbc1575a98ca9e62a4c3792066b6ee5382d95be788ea6,1997,0x23f2d0fd3b4c98fb1698564deb4898275e2e831f,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114152,11.0,11,1.263386368e+19,1627488151675,4,8,15,1,6,3,3
c5e715c231d1697cd48f7742d4f268ac33ba58f386241387c079fa93f399c04b,1998,0x787f9c02fc5f4970ae51f2b5f7b4ee7c22b875b6,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114152,11.0,11,1.29247449e+18,1627488151680,4,6,8,1,8,13,15
1cf8606e92fb186667a3b8e3cab37e021082b13fe71b8cb75cab61622cb3dbe6,1999,0x7229c03ffcda05db1dbd01a08cec6d0d0fbf065a,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114152,11.0,11,5.054809274e+19,1627488151686,4,8,10,1,9,6,15
e8975c450075b4276bd1826a2f4df7da6135fdaa27de0ae31603bc9b111e5843,4979,0x5361368eaf92e9af8728969ac24daca20356aa93,0xa8418624cceb80033002facf9188d6f7484a28f9,1627488114348,11.0,11,2.13e+18,1627488151691,10,3,9,9,9,6,6
a028ad29656aac22d25e2f580ffb09796a948e0275090010dfaeb19e77486940,4983,0xea586b6a710960d72830a2e1d38f1d25bb0dba20,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114348,11.0,11,9.9999877306e+20,1627488151697,10,0,8,1,12,15,15
be74cc7396161a64857b578cfd56b16b39557679dd1bc948ec67ad9d5f443cee,4987,0x576f13dded1f2ad6b9d55ee8a1b67815ee7c92d9,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114348,11.0,11,5.00667755e+18,1627488151702,10,8,9,1,7,7,15
e0f789b6af71177dda4c2283161b44e5fc55436fc06a5d946a6c531be7af4ea3,4988,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114348,11.0,11,5.022591e+16,1627488151708,10,8,9,1,2,12,12
2d9d6f256e62d4022da49430461732b5cd3260e6b1d255baf20d307e88944f80,4989,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114348,11.0,11,1.580087e+16,1627488151714,10,9,14,2,2,12,12
d6deb9a4d9c64b582db59b638eeebb274319fe71df8d503cce345c5cdd2e52f5,4994,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114348,11.0,11,1.27394e+16,1627488151724,10,9,14,2,2,12,12
a8ff05a39397dfced6f25919564e0853db36d744d82c1029c893ce310f51ae75,4996,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114348,11.0,11,1.903559e+16,1627488151730,10,9,14,2,2,12,12
cf83886177670e2d3e40dc8c648ad940a4fd7f40fe276d86194e1d0f3e47e529,4999,0xc65e24227e40a6a0be5c5cf1f0f120c2310e9f7a,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114349,11.0,11,5.02820665e+18,1627488151752,10,8,10,1,9,7,15
03a78a25bf10bcbea877eb9aff44d37ccb193d0636fc3a216d8ebecf08b28706,2893,0x639683c6b4f317ee9a2dd29c7656c80b79b5bebd,0xa0b7866c9678af659f7d2e4fad541ff11f18fd20,1627488114232,11.0,11,8.9395e+17,1627488151758,6,0,13,11,12,15,15
126312b80f8e1db03e3f34d4fd87b43e74658496b9cbc0c2ea519d89efecfe29,2898,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114233,11.0,11,1.498985e+16,1627488151766,6,9,14,2,2,12,12
8229bc062a9a9222cf8bb3e0d5d3c954c8d54ef7f53520829dad03c1ac8887fb,2901,0x037658e13e294088cfd16a534b9c1f3b37282eb2,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114233,11.0,11,1.00257019e+18,1627488151772,6,2,8,1,6,7,15
a514e3b98c1a4bd943675b738df80a7d687d009f6e2994818735969da70ed61f,2902,0xa70a9a7040d542c632d8e0be7c5513a8a5bbc752,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114233,11.0,11,4.99882444e+18,1627488151778,6,2,8,1,5,12,12
4b39d3b2c449b1d1d72f91c018826c891205f54835ab32edea960c9db7cac8f9,2903,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114233,11.0,11,1.940811e+16,1627488151783,6,9,14,2,2,12,12
72a82f92fbd7db8d7d3ce1f4e953ea5ec994a452e96fad9d5384a007b1e3d333,2907,0x30cf77f187f3d1a083dca473e11bf64b83e44b16,0xe28e72fcf78647adce1f1252f240bbfaebd63bcc,1627488114233,11.0,11,1.0e+19,1627488151789,6,6,12,3,12,0,8
b26021aa01720a4dccc56154139f9c7cd62c0a85c0a90908702ea420a2070a55,2909,0x289b9ba6dc9c12d3130f1115180397c20ccbf220,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114233,11.0,11,3.88904395e+21,1627488151795,6,0,1,2,6,6,6
e1e4d22b327e4cb3c318132adac8dc827af9c0958439c00b59c5539eb472e983,2910,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xe60d047a7f89348a473eb1b32c27a13cb459d776,1627488114233,11.0,11,1.54942143689e+21,1627488151800,6,6,8,1,6,8,15
f238aa4879472936f9838d1c28a8970f0ed3cbde2df810ccc3ac973532725fed,2911,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114233,11.0,11,1.747259e+16,1627488151806,6,9,14,2,2,12,12
6bbbd749d7ef2f24c1b6c973c2e4173ac8e84a4a5945910db37318f1556e84cf,2915,0x89d6459fa134ad6ca14f11c99cc92da9e9f77fd1,0xd09c6b5207751b2161908328c5e5f67dff761d3f,1627488114234,11.0,11,5.0e+16,1627488151811,6,1,15,1,15,1,15
d928827e5cd0af605488a82a9d5ab3bb4efef3dbbfb9fc204f8805d5ef8c0e4b,2916,0x30cf77f187f3d1a083dca473e11bf64b83e44b16,0xe28e72fcf78647adce1f1252f240bbfaebd63bcc,1627488114234,11.0,11,1.0e+19,1627488151822,6,6,12,3,12,0,8
dc9210c12bc57bbdfce7076de9b4817a9db42f5fdf99fb567acea3ae0e9a00bb,2917,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114234,11.0,11,8.043382e+16,1627488151828,6,8,9,1,2,12,12
c9c14c63a203fd650aa09e721e20971040c97edbbfcb09116daa93dbd194c507,2919,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114234,11.0,11,1.880618e+16,1627488151833,6,9,14,2,2,12,12
7470f7cb48ee451794782408fef0e038d27fa3774eb85d82b9a4b31be9cc3061,2923,0x89d6459fa134ad6ca14f11c99cc92da9e9f77fd1,0xd09c6b5207751b2161908328c5e5f67dff761d3f,1627488114234,11.0,11,5.0e+15,1627488151839,6,1,15,1,15,1,15
e7ec044153415ec129a6a706653f77d75efcc2e806f0c4437f032f92de339d62,2924,0x30cf77f187f3d1a083dca473e11bf64b83e44b16,0xe28e72fcf78647adce1f1252f240bbfaebd63bcc,1627488114234,11.0,11,1.0e+19,1627488151844,6,6,12,3,12,0,8
28d84e3ccf1488a44fdb25e79753a2b9c56d95968948da40d06e2a1a0dbdd160,2928,0x30cf77f187f3d1a083dca473e11bf64b83e44b16,0xe28e72fcf78647adce1f1252f240bbfaebd63bcc,1627488114235,11.0,11,1.0e+20,1627488151850,6,6,12,3,12,0,8
d8a55d44866c43a761e3470e7d678ed8f7a479313c39bac949104255fd27215a,2929,0xeafeb1b2f6e49343a54958e4fbb29d56fb450f5f,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114235,11.0,11,6.9167056e+17,1627488151856,6,8,15,1,11,8,15
416a14980e04807c9f393f8020a8c068842c02004c4e42e3c4043ae3134d23f3,2931,0x30cf77f187f3d1a083dca473e11bf64b83e44b16,0xe28e72fcf78647adce1f1252f240bbfaebd63bcc,1627488114235,11.0,11,1.0e+20,1627488151861,6,6,12,3,12,0,8
7cd6e9067370659c8fc910b21e4ef6fb70808a925adc62b2806f0f1b3d5d78eb,2932,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114235,11.0,11,1.913064e+16,1627488151866,6,9,14,2,2,12,12
8e5515079395a81015558193f75688449488910fb1ed2a518adb8a1fb79c38eb,2936,0xfaf4d1326d886d8dfe403b3f8a00dc7a7ea05629,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114235,11.0,11,1.00324285e+18,1627488151872,6,8,9,1,8,7,15
af1c642e329c9a7e43f5048542ba7bb0aed839736dc586aa4fb9c5747b90db62,2937,0xd09c6b5207751b2161908328c5e5f67dff761d3f,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114235,11.0,11,5.376803e+16,1627488151878,6,8,15,1,15,15,15
261b8e205f951e26d69762b861dc6ef1e1b523c84e58c2e9dc97c5131869bdb0,2938,0x30cf77f187f3d1a083dca473e11bf64b83e44b16,0xe28e72fcf78647adce1f1252f240bbfaebd63bcc,1627488114235,11.0,11,1.5853e+20,1627488151886,6,6,12,3,12,0,8
e1ee3914dddaa15b063e762e2315b355e003d196ea6dda73308d5811b5a0b433,2939,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114236,11.0,11,2.209723e+16,1627488151892,6,9,14,2,2,12,12
985da8d79f2a7b747a1a4c2fffe54279d14fda9fb3ee4c6472e4fbac6c5e8e2e,2941,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x5172f64b457ab051d13f22662aa90b3f9af1dc63,1627488114236,11.0,11,2.00137147e+18,1627488151897,6,3,14,2,11,6,7
14684fb2285a3bf6f2aa7ae3ae1f501299c930a5dbc2a45c506866d6bd7b7840,2943,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,0x19ae27e1b61445eb9f27821a5eb4b3e957319e7e,1627488114236,11.0,11,4.999999e+21,1627488151904,6,1,14,2,7,6,6
0a9e76fb54bccc077c870cc517982fbe18505488d11281d0fb45935f3ad2597a,2945,0x6724eff089f9dd79c381137df68678bd574b37e0,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114236,11.0,11,4.099883011e+19,1627488151916,6,0,8,1,10,11,15
be94db9092d5983b9f5f3068922416c8acc63e0545cea31fedb70a3871e951d6,2946,0x19ae27e1b61445eb9f27821a5eb4b3e957319e7e,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114236,11.0,11,4.99999783011e+21,1627488151922,6,8,14,1,7,6,15
e1352b5f8b5faae891d70f2827367d237f021f56c41083279ed5f0995f39b2fe,2947,0xaa656e51565979f6893797a72fcd06716a15eab8,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114236,11.0,11,1.02605709e+18,1627488151928,6,8,8,1,2,7,15
951667b6b5653b785f09aa60c2dca77aa2c92f642b6b4184d4fcb69fbc63d278,2948,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114236,11.0,11,5.886416e+16,1627488151933,6,8,9,1,2,12,12
0d7eca3d5affadd61605e514a7576b82112ba521cc6c638b6ed6eff921bea746,2950,0x30cf77f187f3d1a083dca473e11bf64b83e44b16,0xe28e72fcf78647adce1f1252f240bbfaebd63bcc,1627488114236,11.0,11,9.9985e+19,1627488151938,6,6,12,3,12,0,8
8033b728d11fefd6e89a58cef5b515641c5b370f3834525496cda825d4541a9a,2952,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114237,11.0,11,1.060581e+16,1627488151944,6,9,14,2,2,12,12
4dcc6cc0cd4ed1a8ab45a1412e33b8e1699022bd3563a88a1eda0a5c79c620d8,2955,0xbc8273ed604aba5019315a4cff00d621a497145f,0x38e11b3fa8e438ca107a8af1ad9e8465b674e94f,1627488114237,11.0,11,3.0e+15,1627488151950,6,15,15,15,15,15,15
6e88686a9fb626a58be8f03baee9c281a9e8403383c606f6e56b1ea1dc1a38dc,2958,0xd0df24fd0dfcdc3850d1590daa1d03ca7706b11b,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1627488114237,11.0,11,3.9e+19,1627488151955,6,2,11,1,8,0,0
8507eb39fe2ae3e76ba1d083c04504d7918b7256a4c90673d788164d026e2c68,2962,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114237,11.0,11,1.371534e+16,1627488151961,6,9,14,2,2,12,12
2b86952937e5509740400d84bfe7d21955e175f9a7cb263c0b911b400d33699c,2964,0x498e748269c3f9911fb220bab73f88d6bb76f3c5,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114238,11.0,11,2.078874588e+19,1627488151966,6,5,8,1,3,14,15
8885a11e9b06721cdf9e3e8ad493284ec9f558a5dd93f8126c916f11581e547e,2969,0x19d1f826fce0c97733e0202efccc4a5608e8eb6d,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114238,11.0,11,3.00896376e+18,1627488151972,6,8,13,1,6,13,15
b5ce4308a51e92d57c5b6a063caa68a3d0c8c2f5191a30eb1419b4fc634dc94c,2971,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114238,11.0,11,1.227181e+16,1627488151978,6,9,14,2,2,12,12
f56320248f552710effbd9875664c12e34f41b0bc1364a0b9a77d9f2d24c7cac,2974,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114238,11.0,11,1.054841e+16,1627488151984,6,9,14,2,2,12,12
30f0222adff31e2464fccfcc455de8b6b5cc9163307b9e3879337b625957f762,2976,0xa70a9a7040d542c632d8e0be7c5513a8a5bbc752,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114239,11.0,11,3.74878751e+18,1627488151989,6,2,8,1,5,12,12
152d0c457a7979d4cd71008a718fd08577bbd718df4e4cc87da645e5b3fb720c,2977,0x32be343b94f860124dc4fee278fdcbd38c102d88,0x01b7125f8dc4b8fb130dce5a9c63590a416b9058,1627488114239,11.0,11,2.278470804e+19,1627488151995,6,8,8,1,8,8,15
10fd3a127ec0a928b7f723694218a5dfd472f236d6cf7e8b4d9cbeaf91e2a4b7,2979,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114239,11.0,11,1.180808e+16,1627488152000,6,9,14,2,2,12,12
6e11133fd395dd8c119bcc0f19ba402718c68ae03a529fcc7b8f358c067ddd9c,2981,0xc597a5d92f5dc1137d847db733cfe02c6d209f13,0x6a941def0b1bf7a085270bdb330dcb693a06a3c0,1627488114244,11.0,11,9.0e+16,1627488152006,6,0,3,0,2,0,13
f0cca6d52d82edaf9bce98733ad705f8131e0155fc12cfaf762586fc0752736b,2982,0x7c5080988c6d91d090c23d54740f856c69450b29,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114244,11.0,11,5.776525e+16,1627488152011,6,8,9,1,2,12,12
15f7ab999320da1236aed6a603e0066c3a727b37abac7c37206c95d783378c7d,2983,0x092a5172f796d4c3cd0e03520134317fc25b74f6,0x2c11186e031e5c2546699d261feb4d350eab8fe0,1627488114244,11.0,11,0.0,1627488152017,6,0,6,0,6,0,8
239c0954e5f3665370af0eeede9af67814f855b2fdb09f89e1f407d0237758ea,2990,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7c5080988c6d91d090c23d54740f856c69450b29,1627488114245,11.0,11,4.759662e+16,1627488152022,6,9,14,2,2,12,12
d9152deab8c58960e207305ef8b8316f1004cd564404c93b8a3adc942399bd43,2994,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,0x632dc7b026357b38a5917fd0c2c2573938664c4f,1627488114245,11.0,11,2.999e+18,1627488152029,6,1,15,2,12,6,6
4d18963c555795f25b8fbdbeb2751a9217e1e71da44c0c77180b767c56a490e5,2995,0xa270859a7dd7bef18258bde4b85dd3691fde277d,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114245,11.0,11,3.26381458e+18,1627488152034,6,8,13,1,3,13,15
a63929571ee9e85218c76d1d4b11f1a05305b526d4f24784e6a0e831da3f335d,2996,0x1151790fe5f7c3113dfb07dc3914b1916ecc8a7a,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114245,11.0,11,5.2114503e+17,1627488152040,6,8,10,1,8,7,15
788d1fb09531114bbe4c6b5d38040dbac214940d4b6c4111739bde0885b92f50,2997,0x37ccd3de4a8b62e27b408451e76270b826a91fe6,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114245,11.0,11,1.08995389e+18,1627488152046,6,6,8,1,12,11,15
bf422a2d46fd8c7ef14bf56318877f0070ee894aa9233d0294284f2bb9d93daa,2998,0x3f6ddbc103f2999640fe4afc6884708fa691c2b8,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114245,11.0,11,2.66771335e+18,1627488152051,6,8,8,1,6,13,15
3ad7d0861a6cb3da80b39014d5dc889e42805c2f335fd108650b25e88b85e9ce,2999,0x4e83bb907115b265b53b1184f9acf0de4f5e4d2b,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114245,11.0,11,1.01311419e+18,1627488152057,6,8,11,1,7,7,15
f347b084185c5c35ba27cc7670fd90fcdc3730204cede16ef395de23b54f13b5,3671,0x0ca670eb2c8b96cba379217f5929c2b892f39ef6,0x6be4b6066d92df6ed6806a554af35c86f751c722,1627488114283,11.0,11,1.0e+18,1627488152062,8,2,6,2,6,2,6
debadea2866c83d8969e526417fcdfc36bcb5b080379199a7f490d1765843bfd,3681,0x576f13dded1f2ad6b9d55ee8a1b67815ee7c92d9,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114283,11.0,11,5.02693146e+18,1627488152067,8,8,9,1,7,7,15
a25d7e9a45b70ac4b2f01e24e518225520f56c2b272389f954ef394977c5fbcd,3682,0xf2b3f8eb4e663da275b8c57fe45a0e8d489eac2e,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114283,11.0,11,1.01861556e+18,1627488152073,8,8,14,1,8,14,15
d821327c535e12641c5cdd92e8cb6d1ee1386036082671e2abc4f7f6b62fd161,3683,0x4e83bb907115b265b53b1184f9acf0de4f5e4d2b,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114283,11.0,11,9.9797212e+17,1627488152080,8,8,11,1,7,7,15
